#  ID   M200  MStar   lg_SSFR   MBH   fgas Kappa j  
 1977 11.840 10.196  -10.742  7.014  0.128 0.504 0
 3420 11.578  9.979  -10.653  6.491  0.107 0.453 0
 1016 12.044 10.043  -9.954  6.070  0.460 0.548 0
 7630 11.139  9.814  -13.000  6.062  0.047 0.412 0
 3806 11.539  9.635  -10.576  6.603  0.088 0.319 0
 3137 11.606  9.897  -10.216  6.145  0.193 0.375 0
  636 12.224 10.671  -10.168  7.167  0.311 0.654 0
 1751 11.912 10.184  -10.280  6.819  0.148 0.381 0
 3234 11.561  9.675  -10.360  5.765  0.091 0.357 0
 2887 11.677  9.737  -11.076  6.744  0.036 0.152 0
 2031 11.852 10.148  -13.000  6.837  0.155 0.446 0
 1014 11.856  9.763  -9.636  6.239  0.395 0.305 0
 5896 11.290  9.529  -10.433  5.792  0.110 0.414 0
  289 12.824 10.887  -10.639  8.327  0.331 0.290 0
 1700 11.635  9.911  -9.897  5.926  0.229 0.531 0
 2223 11.754 10.068  -10.051  6.230  0.209 0.610 0
 3174 11.613 10.097  -10.262  6.334  0.132 0.549 0
 3486 11.559  9.404  -10.021  5.959  0.167 0.313 0
 5690 11.268  9.659  -10.371  5.384  0.199 0.509 0
 2350 11.758  9.985  -10.411  6.276  0.236 0.494 0
   32 13.575 11.391  -12.804  9.132  0.928 0.203 0
 4061 11.484  9.552  -10.216  5.672  0.126 0.201 0
  204 12.940 11.030  -10.490  8.139  0.543 0.413 0
 3285 11.542  9.789  -10.576  6.040  0.161 0.354 0
 2818 11.662  9.866  -10.461  6.740  0.098 0.260 0
 4375 11.078  9.663  -13.000  5.521  0.086 0.358 0
 1902 11.737  9.883  -9.908  6.560  0.296 0.445 0
  784 12.254 10.536  -12.104  7.439  0.157 0.141 0
 4306 11.487  9.576  -10.872  5.545  0.088 0.175 0
 2660 11.726 10.108  -10.439  6.690  0.074 0.466 0
 1033 12.151 10.454  -10.307  7.411  0.221 0.513 0
 2035 11.871 10.264  -10.378  6.623  0.110 0.267 0
 2724 11.544  9.509  -10.142  5.722  0.176 0.189 0
 4134 11.521  9.536  -10.923  6.430  0.030 0.146 0
  418 12.573 10.616  -11.796  7.919  0.202 0.168 0
  397 12.594 10.670  -10.412  7.640  0.364 0.362 0
 2325 11.701  9.945  -10.105  6.606  0.193 0.266 0
 2620 11.697  9.985  -10.182  5.960  0.225 0.458 0
   17 13.686 11.367  -12.109  8.793  0.842 0.274 0
  832 12.223 10.399  -10.754  7.433  0.257 0.209 0
 4626 11.429  9.584  -10.187  5.705  0.192 0.586 0
 2432 11.760 10.212  -10.300  5.840  0.137 0.572 0
 5762 11.293  9.527  -10.399  5.732  0.125 0.512 0
  596 12.396 10.538  -11.899  7.676  0.355 0.341 0
 3966 11.505  9.689  -10.482  5.900  0.073 0.219 0
  337 12.718 10.903  -11.004  8.205  0.266 0.324 0
 1731 11.903 10.291  -10.080  6.635  0.208 0.499 0
 2115 11.758 10.013  -10.025  5.996  0.218 0.611 0
 4110 11.399  9.736  -9.945  5.565  0.250 0.525 0
  466 12.602 10.640  -13.000  7.822  0.247 0.291 0
  220 12.605 10.874  -13.000  8.069  0.207 0.146 0
 2575 11.733 10.108  -10.549  6.369  0.080 0.328 0
 2199 11.813 10.069  -10.289  5.983  0.133 0.647 0
 2302 11.728  9.745  -10.254  6.114  0.158 0.334 0
 9224 11.072  9.515  -10.721  5.711  0.008 0.406 0
 3310 11.540  9.719  -10.137  5.844  0.137 0.511 0
  582 12.502 10.856  -10.519  8.154  0.226 0.532 0
 1432 11.928 10.346  -10.122  6.210  0.237 0.592 0
 1718 11.635  9.813  -9.853  6.263  0.313 0.435 0
 1359 11.979 10.104  -10.069  7.085  0.211 0.301 0
  807 12.294 10.341  -13.000  7.379  0.295 0.303 0
 3020 11.638  9.960  -10.479  6.315  0.115 0.523 0
 4147 11.337  9.546  -10.282  5.956  0.158 0.254 0
 2805 11.597  9.725  -10.113  5.499  0.236 0.551 0
 3705 11.502  9.604  -10.229  5.789  0.278 0.438 0
  651 12.082 10.222  -9.701  7.005  0.466 0.400 0
 2404 11.782  9.895  -13.000  7.071  0.027 0.122 0
 3315 11.595  9.746  -10.123  5.888  0.118 0.221 0
 4880 11.415  9.645  -10.444  5.530  0.047 0.531 0
  521 12.340 10.441  -11.035  7.864  0.189 0.155 0
 1495 11.988 10.394  -10.159  6.868  0.211 0.673 0
 1278 12.028 10.246  -10.019  6.681  0.352 0.504 0
 2539 11.591 10.098  -13.000  6.149  0.068 0.261 0
 1285 12.110 10.194  -11.596  7.536  0.105 0.151 0
 3160 11.617  9.653  -9.641  5.673  0.220 0.275 0
  971 12.061 10.478  -10.801  7.288  0.149 0.492 0
 3503 11.507  9.502  -9.837  6.112  0.223 0.393 0
  585 12.478 10.547  -13.000  7.998  0.128 0.274 0
  870 12.229 10.639  -10.114  6.974  0.341 0.670 0
 3679 11.433  9.694  -9.923  5.823  0.281 0.560 0
 1618 11.903 10.224  -10.367  6.666  0.310 0.568 0
 2254 11.734  9.778  -9.934  6.551  0.164 0.168 0
 1807 11.835 10.204  -10.266  6.152  0.370 0.575 0
 1527 11.903  9.789  -9.957  5.929  0.359 0.342 0
 5099 11.376  9.512  -10.594  6.417  0.146 0.282 0
  242 12.863 10.969  -10.329  8.202  0.423 0.438 0
 1454 11.966 10.529  -10.447  6.652  0.026 0.623 0
 3314 11.545  9.782  -10.180  6.375  0.130 0.309 0
 1790 11.886 10.255  -10.681  6.300  0.148 0.356 0
  931 12.230 10.501  -10.467  7.483  0.289 0.574 0
 2028 11.695  9.731  -10.304  6.327  0.351 0.279 0
 4118 11.442  9.638  -10.158  5.668  0.248 0.531 0
   99 13.154 10.890  -11.130  8.485  0.512 0.151 0
 1418 11.879 10.124  -9.858  6.778  0.341 0.553 0
  983 12.150 10.407  -9.995  6.279  0.393 0.555 0
  526 12.533 10.750  -13.000  8.130  0.289 0.414 0
 1156 12.032 10.318  -10.378  7.127  0.239 0.529 0
 3432 11.544  9.410  -10.256  6.228  0.182 0.227 0
 3955 11.524  9.678  -10.674  6.204  0.070 0.159 0
 1908 11.854 10.318  -10.147  6.547  0.167 0.608 0
   16 13.873 11.448  -11.650  9.169  0.790 0.174 0
 4263 11.410  9.690  -10.520  5.822  0.088 0.438 0
 3390 11.484  9.547  -10.268  5.834  0.066 0.229 0
  309 12.695 10.948  -11.834  7.933  0.453 0.182 0
   48 13.492 11.365  -10.727  8.852  0.789 0.362 0
 1983 11.896 10.277  -10.500  6.663  0.108 0.693 0
 1385 11.944 10.228  -10.490  7.068  0.237 0.289 0
 2533 11.730  9.992  -11.082  6.883  0.089 0.324 0
 1904 11.833  9.916  -10.086  6.387  0.231 0.323 0
 2625 11.614  9.531  -10.438  6.357  0.270 0.181 0
 2986 11.603  9.707  -10.576  6.311  0.262 0.192 0
 2472 11.724 10.091  -10.349  6.211  0.218 0.384 0
 2888 11.606  9.694  -10.071  6.307  0.138 0.163 0
 1159 12.109 10.518  -10.891  7.445  0.128 0.441 0
  642 12.430 10.527  -10.745  7.936  0.222 0.147 0
 3461 11.557 10.063  -10.878  5.925  0.131 0.380 0
 2417 11.684  9.922  -10.699  6.574  0.106 0.167 0
 2204 11.827 10.027  -13.000  7.022  0.068 0.183 0
 3632 11.567  9.902  -10.762  5.774  0.093 0.428 0
 1759 11.858 10.032  -10.135  6.451  0.353 0.271 0
  147 12.975 10.999  -10.127  7.963  0.734 0.386 0
  218 12.857 10.797  -11.071  8.104  0.338 0.342 0
 1179 12.162 10.049  -10.229  7.698  0.093 0.365 0
 1586 11.869  9.848  -9.939  6.224  0.345 0.233 0
  378 12.627 10.983  -12.166  7.936  0.344 0.208 0
  146 13.104 11.202  -10.843  8.503  0.585 0.150 0
 1484 11.912 10.200  -10.179  6.852  0.226 0.406 0
 2845 11.601 10.109  -10.483  6.151  0.242 0.563 0
 4302 11.472  9.895  -10.333  6.009  0.076 0.319 0
 2530 11.695  9.931  -10.233  5.903  0.258 0.424 0
 3229 11.530  9.623  -13.000  6.646  0.047 0.154 0
   27 13.599 11.308  -12.403  8.688  0.727 0.223 0
 2457 11.563  9.300  -10.063  6.295  0.327 0.320 0
 2420 11.746 10.001  -9.922  6.613  0.188 0.533 0
 2884 11.667  9.792  -9.771  6.261  0.124 0.352 0
 2695 11.577  9.737  -9.817  6.011  0.192 0.621 0
 1615 11.980 10.557  -10.466  7.060  0.063 0.615 0
 2725 11.644  9.749  -9.950  6.176  0.267 0.372 0
 2852 11.665  9.798  -10.036  6.573  0.151 0.551 0
 1223 12.047 10.122  -10.402  6.906  0.218 0.229 0
 1034 12.101 10.402  -13.000  7.720  0.090 0.342 0
 3602 11.494  9.547  -9.979  5.851  0.088 0.438 0
   84 13.276 11.232  -11.897  8.687  0.751 0.239 0
 3795 11.463  9.597  -10.134  5.780  0.152 0.543 0
 2436 11.737 10.042  -10.194  5.851  0.176 0.594 0
 3590 11.483  9.565  -9.920  5.934  0.361 0.383 0
 1066 12.041 10.411  -10.303  7.259  0.332 0.410 0
 3680 11.500  9.649  -10.111  5.889  0.093 0.374 0
 3557 11.494  9.506  -10.129  6.367  0.192 0.359 0
 1730 11.894 10.457  -10.310  6.701  0.213 0.619 0
  742 12.371 10.669  -10.227  7.076  0.347 0.771 0
 5362 11.372  9.704  -10.334  5.839  0.049 0.361 0
 3292 11.562  9.961  -10.024  5.923  0.187 0.559 0
 3266 11.609  9.660  -10.791  6.263  0.050 0.172 0
 1726 11.747  9.915  -9.825  6.020  0.302 0.478 0
  569 12.415 10.646  -10.371  7.610  0.358 0.160 0
 1049 12.004 10.028  -10.155  6.180  0.298 0.504 0
 2577 11.567  9.319  -9.622  5.692  0.181 0.343 0
 3456 11.440  9.532  -9.819  5.957  0.145 0.291 0
   10 13.982 11.484  -11.219  9.222  0.861 0.303 0
 1250 11.949 10.352  -10.395  7.265  0.150 0.362 0
  581 12.252 10.432  -10.276  7.176  0.487 0.361 0
 1875 11.896  9.817  -9.957  6.465  0.156 0.384 0
 3035 11.548  9.594  -10.054  5.833  0.206 0.266 0
 1842 11.704 10.065  -10.748  6.695  0.245 0.442 0
 3170 11.577  9.532  -10.435  6.416  0.103 0.158 0
  680 12.312 10.495  -10.369  7.141  0.384 0.563 0
 1397 11.913  9.959  -9.434  6.441  0.352 0.416 0
 2253 11.669  9.921  -9.991  6.608  0.122 0.505 0
 2480 11.666  9.857  -9.862  6.266  0.204 0.455 0
 3554 11.512  9.684  -9.899  5.919  0.163 0.317 0
 1178 12.092 10.354  -10.797  7.351  0.277 0.445 0
 1050 12.228 10.114  -11.463  7.607  0.106 0.321 0
  852 12.303 10.600  -11.992  7.833  0.093 0.159 0
 2776 11.658  9.906  -10.508  5.935  0.224 0.528 0
 3301 11.547  9.713  -10.077  6.392  0.199 0.411 0
 3068 11.596  9.535  -9.575  6.055  0.323 0.583 0
 1020 12.190 10.645  -10.265  7.026  0.286 0.748 0
 2967 11.604  9.755  -10.173  6.546  0.192 0.223 0
   67 13.420 11.148  -10.625  8.686  0.707 0.295 0
 3191 11.546  9.673  -10.031  6.168  0.134 0.566 0
 3957 11.496  9.835  -10.410  5.619  0.183 0.531 0
 1720 11.666 10.016  -9.847  6.545  0.305 0.614 0
 2224 11.596  9.496  -10.175  6.119  0.299 0.213 0
 2052 11.819 10.179  -10.156  6.693  0.246 0.522 0
  573 12.358 10.743  -11.111  7.627  0.231 0.518 0
 4179 11.539  9.263  -10.825  6.129  0.037 0.176 0
 3085 11.645  9.862  -10.562  5.950  0.167 0.568 0
 4509 11.363  9.544  -9.822  6.055  0.258 0.502 0
  461 12.551 10.687  -12.170  7.699  0.330 0.466 0
 1597 12.003  9.981  -13.000  7.376  0.110 0.254 0
 2437 11.784  9.989  -10.508  6.732  0.154 0.436 0
 3977 11.455  9.500  -10.182  5.718  0.088 0.432 0
 2213 11.596  9.596  -10.237  6.368  0.298 0.451 0
 1421 11.988 10.335  -10.378  6.903  0.282 0.438 0
 2567 11.713 10.031  -9.970  5.921  0.169 0.453 0
 1130 12.135 10.554  -11.027  7.322  0.140 0.585 0
 1345 11.954 10.192  -11.918  7.309  0.075 0.267 0
 2153 11.818 10.126  -10.219  6.421  0.140 0.222 0
 4373 11.428  9.538  -12.319  5.941  0.048 0.181 0
  925 12.184 10.548  -10.375  7.587  0.276 0.533 0
 1462 11.908 10.149  -10.437  6.617  0.196 0.622 0
  390 12.646 10.904  -13.000  8.138  0.131 0.206 0
 4852 11.356  9.513  -9.874  5.681  0.145 0.219 0
 1312 12.054 10.422  -10.209  6.612  0.279 0.639 0
 2114 11.816 10.040  -9.920  6.209  0.234 0.339 0
 3698 11.436  9.586  -10.164  5.705  0.253 0.394 0
  375 12.684 10.790  -10.740  7.985  0.228 0.413 0
 2187 11.813 10.022  -10.340  6.934  0.082 0.544 0
 1305 12.081 10.218  -10.135  6.800  0.189 0.445 0
 4989 11.361  9.671  -11.425  6.308  0.124 0.165 0
  567 12.545 10.479  -11.788  8.220  0.131 0.164 0
   51 13.434 11.245  -10.971  8.870  0.816 0.315 0
 1503 11.994 10.349  -11.130  7.357  0.127 0.384 0
 4391 11.331  9.548  -9.715  5.815  0.300 0.321 0
 3694 11.513  9.537  -9.905  5.977  0.221 0.598 0
  159 13.072 10.618  -11.044  8.580  0.455 0.137 0
 8227 11.153  9.520  -11.009  5.719  0.018 0.363 0
 3650 11.559  9.786  -10.248  6.283  0.057 0.367 0
 1405 11.996 10.382  -10.505  7.173  0.219 0.425 0
 2876 11.656 10.125  -10.112  6.093  0.135 0.571 0
 2972 11.658  9.690  -10.758  5.866  0.123 0.263 0
  430 12.594 10.791  -10.301  7.804  0.357 0.345 0
 3383 11.579  9.826  -10.618  5.945  0.144 0.403 0
 1272 12.098 10.388  -10.025  7.307  0.255 0.445 0
 1545 11.939  9.970  -10.264  6.504  0.250 0.255 0
 2143 11.855 10.103  -10.387  7.000  0.077 0.386 0
  270 12.754 10.944  -10.710  8.061  0.388 0.369 0
 2587 11.699 10.043  -10.490  5.978  0.150 0.530 0
 1276 11.793 10.293  -10.799  6.849  0.144 0.444 0
 1246 12.057 10.495  -10.417  7.083  0.174 0.500 0
 2894 11.638  9.800  -10.189  6.064  0.159 0.365 0
  666 12.203 10.467  -12.794  7.615  0.177 0.515 0
  423 12.496 10.851  -10.481  7.634  0.478 0.434 0
 1065 12.076 10.036  -11.428  7.501  0.122 0.176 0
  325 12.517 10.521  -10.898  7.680  0.287 0.173 0
 2242 11.830 10.097  -10.897  7.043  0.054 0.151 0
 2769 11.473  9.681  -10.067  5.351  0.143 0.506 0
 1922 11.847 10.261  -11.005  6.612  0.050 0.144 0
 1796 11.843 10.151  -10.469  6.011  0.262 0.502 0
 5372 11.332  9.845  -10.433  5.666  0.079 0.634 0
  150 13.037 10.971  -11.333  8.419  0.525 0.502 0
 2560 11.680  9.772  -10.043  6.135  0.186 0.217 0
 3019 11.613 10.021  -10.205  6.124  0.263 0.498 0
 1027 11.875  9.925  -9.871  6.624  0.354 0.426 0
 3047 11.596  9.232  -9.495  5.674  0.273 0.382 0
 1561 11.894 10.093  -10.416  6.475  0.349 0.402 0
 2779 11.676  9.847  -10.049  6.206  0.257 0.422 0
 4506 11.444  9.618  -10.648  5.394  0.202 0.221 0
 4879 11.350  9.525  -9.988  5.501  0.236 0.583 0
 2548 11.693 10.130  -10.309  6.721  0.144 0.585 0
  670 12.413 10.664  -10.363  7.619  0.300 0.647 0
 2541 11.634  9.946  -10.145  6.496  0.285 0.499 0
 2661 11.556  9.594  -9.772  5.876  0.180 0.378 0
 1468 12.000 10.544  -10.370  7.121  0.183 0.616 0
 3950 11.450  9.898  -10.000  6.007  0.113 0.600 0
 2048 11.809 10.158  -10.228  6.295  0.244 0.260 0
  276 12.640 10.913  -11.897  8.054  0.406 0.133 0
 3363 11.536  9.392  -9.973  5.714  0.346 0.260 0
  677 12.386 10.735  -10.294  7.457  0.382 0.468 0
  479 12.556 10.881  -12.105  7.968  0.268 0.265 0
 3512 11.560  9.676  -10.315  6.084  0.084 0.244 0
 2584 11.667  9.895  -9.989  5.755  0.331 0.358 0
 3196 11.600  9.785  -10.316  6.338  0.117 0.385 0
 2517 11.712  9.963  -10.233  6.555  0.171 0.405 0
12034 10.831  9.616  -10.359  5.807  0.126 0.499 0
 2047 11.803 10.038  -10.388  6.858  0.166 0.413 0
 3707 11.448  9.572  -10.573  5.982  0.143 0.388 0
  836 12.085 10.531  -10.239  7.167  0.284 0.680 0
 1189 12.116 10.573  -10.572  7.672  0.139 0.548 0
 3684 11.489  9.769  -9.539  6.147  0.182 0.166 0
 2624 11.688  9.860  -10.023  6.264  0.190 0.558 0
 3136 11.581  9.978  -10.344  6.179  0.162 0.590 0
 5946 11.322  9.580  -10.507  6.003  0.115 0.339 0
 1086 12.090 10.269  -9.899  6.751  0.342 0.432 0
 3409 11.533  9.415  -10.445  6.089  0.262 0.399 0
 4964 11.364  9.661  -10.160  5.890  0.102 0.622 0
 6747 11.216  9.734  -13.000  5.995  0.113 0.208 0
 2137 11.771 10.010  -10.927  7.051  0.122 0.306 0
 2050 11.808 10.110  -10.413  6.793  0.136 0.504 0
 2067 11.822 10.020  -10.052  6.000  0.184 0.644 0
 2819 11.622  9.425  -9.692  5.914  0.168 0.529 0
  966 12.156 10.587  -9.966  6.611  0.448 0.710 0
 2948 11.644  9.961  -10.383  6.092  0.112 0.457 0
 4916 11.381  9.539  -10.124  5.957  0.099 0.480 0
 5367 11.338  9.635  -10.234  5.749  0.079 0.520 0
 3683 11.498  9.701  -10.265  5.487  0.198 0.587 0
 1441 12.007 10.350  -10.235  6.734  0.244 0.579 0
  936 12.086 10.328  -13.000  7.357  0.117 0.541 0
 1811 11.909 10.251  -10.721  7.102  0.124 0.400 0
 2395 11.744  9.890  -10.290  6.120  0.144 0.289 0
 2552 11.586  9.837  -10.069  5.824  0.360 0.230 0
 2368 11.778 10.065  -10.449  6.254  0.174 0.565 0
 1377 12.021 10.250  -10.237  7.008  0.283 0.464 0
   56 13.455 11.034  -12.271  8.486  0.721 0.263 0
 5224 11.348  9.567  -10.157  5.481  0.174 0.648 0
 5939 11.307  9.529  -13.000  6.462  0.035 0.180 0
 1911 11.817 10.118  -10.694  6.897  0.119 0.336 0
  177 12.966 10.946  -10.601  8.459  0.411 0.143 0
 2491 11.687  9.824  -9.801  6.294  0.152 0.224 0
 4228 11.329  9.593  -10.084  5.655  0.197 0.354 0
 2312 11.768 10.012  -10.166  6.331  0.225 0.453 0
 2777 11.697 10.026  -10.500  6.459  0.101 0.472 0
  997 12.167 10.522  -10.255  6.817  0.281 0.641 0
 4285 11.434  9.645  -10.397  5.975  0.084 0.451 0
 2289 11.772 10.074  -10.424  6.735  0.213 0.364 0
 1679 11.922  9.939  -10.229  6.329  0.186 0.307 0
 1993 11.778 10.053  -10.269  6.302  0.258 0.519 0
 1864 11.852 10.022  -10.180  6.379  0.251 0.530 0
 2534 11.686  9.881  -10.867  5.787  0.159 0.336 0
 1501 11.728  9.668  -9.776  6.224  0.324 0.400 0
 2300 11.787 10.117  -11.201  6.974  0.156 0.357 0
 3498 11.506  9.756  -9.853  5.978  0.240 0.287 0
 4324 11.475  9.689  -10.316  6.123  0.056 0.317 0
 4360 11.064  9.667  -13.000  5.902  0.039 0.166 0
 2604 11.690  9.840  -10.960  6.727  0.119 0.167 0
 3872 11.519  9.427  -12.143  6.526  0.023 0.174 0
 2699 11.692 10.026  -10.055  6.341  0.126 0.628 0
 3877 11.495  9.706  -10.915  5.893  0.080 0.139 0
 2707 11.653  9.630  -9.872  5.990  0.158 0.174 0
 3901 11.500  9.819  -10.291  6.097  0.128 0.177 0
 4028 11.463  9.677  -10.213  5.804  0.188 0.588 0
  560 12.345 10.495  -10.122  7.381  0.404 0.631 0
 3920 11.476  9.575  -10.607  6.115  0.172 0.178 0
  483 12.441 10.523  -10.615  7.776  0.295 0.161 0
  990 12.217 10.481  -10.122  6.855  0.262 0.681 0
  349 12.717 10.865  -13.000  8.121  0.362 0.228 0
  895 12.323 10.243  -13.000  7.958  0.078 0.232 0
 2393 11.756  9.761  -9.892  5.948  0.202 0.511 0
   91 13.037 10.889  -11.985  8.390  0.546 0.192 0
 5464 11.361  9.595  -10.866  5.199  0.021 0.398 0
 2694 11.676 10.156  -10.403  5.901  0.117 0.643 0
 2824 11.645  9.820  -10.186  6.077  0.157 0.542 0
 3467 11.598  9.450  -9.962  5.659  0.113 0.370 0
 1578 11.943 10.345  -10.186  6.666  0.153 0.669 0
 2181 11.813 10.117  -10.263  6.197  0.167 0.664 0
 5746 11.261  9.512  -10.861  5.632  0.094 0.234 0
 2295 11.797 10.203  -10.491  6.327  0.149 0.341 0
 2703 11.625  9.654  -9.814  6.342  0.200 0.392 0
 1708 11.723  9.818  -10.163  6.194  0.220 0.472 0
 1148 12.011 10.226  -11.333  7.094  0.263 0.164 0
 2301 11.834  9.448  -10.071  6.011  0.167 0.389 0
 1287 11.692  9.197  -9.528  5.687  0.456 0.478 0
 8753 10.487 10.424  -13.000  8.176  0.672 0.562 0
 1650 11.937 10.414  -10.242  7.038  0.164 0.692 0
  646 12.415 10.607  -9.996  6.950  0.484 0.571 0
 1006 11.930 10.280  -10.489  7.131  0.142 0.410 0
 5423 11.315  9.589  -10.059  5.506  0.144 0.616 0
 2148 11.789  9.960  -10.087  6.977  0.143 0.327 0
 1201 12.032 10.341  -10.111  7.108  0.288 0.616 0
 4803 11.402  9.681  -10.182  6.018  0.094 0.335 0
 2469 11.745 10.201  -10.247  6.864  0.154 0.366 0
  261 12.630 10.719  -12.288  8.102  0.258 0.144 0
 4721 11.390  9.509  -10.599  5.204  0.236 0.318 0
 2822 11.658 10.001  -9.956  6.217  0.187 0.467 0
  440 12.617 10.835  -10.653  8.000  0.204 0.427 0
 5835 11.241  9.523  -10.287  5.822  0.323 0.530 0
 2227 11.769 10.042  -10.083  6.167  0.209 0.597 0
 2029 11.854 10.242  -11.134  7.027  0.114 0.503 0
  584 12.516 10.552  -13.000  7.597  0.057 0.227 0
 2526 11.736  9.969  -10.424  6.269  0.258 0.276 0
  679 12.384 10.361  -9.931  6.954  0.444 0.601 0
 3056 11.622  9.672  -10.215  6.134  0.133 0.303 0
  920 12.214 10.438  -10.613  7.431  0.218 0.455 0
  982 12.189 10.483  -10.666  7.467  0.201 0.368 0
 4051 11.495  9.729  -10.169  6.201  0.115 0.610 0
 1356 11.975  9.871  -9.599  6.303  0.278 0.185 0
 3857 11.460  9.640  -9.918  5.769  0.252 0.570 0
 2610 11.665  9.914  -11.801  6.708  0.049 0.204 0
 2532 11.674  9.478  -9.855  5.598  0.432 0.549 0
 2811 11.534  8.922  -9.455  6.255  0.457 0.557 0
  446 12.391 10.497  -10.118  7.565  0.408 0.565 0
 2327 11.771 10.213  -10.267  6.643  0.181 0.505 0
  908 12.170 10.483  -10.703  7.462  0.214 0.437 0
 1666 11.928 10.171  -10.328  6.949  0.157 0.214 0
 3253 11.613  9.671  -11.395  6.473  0.071 0.173 0
   88 13.268 10.829  -11.238  8.485  0.626 0.150 0
 2231 11.761 10.083  -10.154  6.291  0.248 0.397 0
  327 12.683 10.935  -10.301  8.009  0.477 0.631 0
 5096 11.339  9.520  -10.252  5.871  0.221 0.323 0
  676 12.110 10.257  -10.872  7.228  0.364 0.164 0
 4056 11.465  9.697  -10.093  5.538  0.175 0.610 0
  116 13.184 10.736  -11.200  8.348  0.552 0.181 0
  307 12.731 10.819  -10.436  8.105  0.364 0.250 0
 5219 11.393  9.689  -10.911  5.524  0.020 0.405 0
  747 12.325 10.183  -10.133  7.511  0.237 0.347 0
 2056 11.810 10.042  -11.169  6.752  0.147 0.324 0
 2547 11.728  9.939  -11.774  6.865  0.060 0.217 0
  224 12.662 10.705  -10.347  8.158  0.360 0.391 0
 1769 11.898 10.031  -10.249  6.417  0.282 0.170 0
 1505 12.002 10.080  -13.000  7.454  0.016 0.182 0
 2870 11.605 10.109  -10.134  6.147  0.139 0.659 0
 2318 11.645  9.936  -10.450  6.538  0.103 0.346 0
  892 12.273 10.035  -11.196  7.707  0.232 0.191 0
 1551 11.935 10.290  -10.155  6.527  0.243 0.725 0
 5411 11.268  9.521  -9.964  5.494  0.154 0.640 0
 1860 11.845  9.915  -10.058  6.616  0.151 0.342 0
 1354 11.860 10.033  -13.000  7.144  0.216 0.170 0
  796 12.250 10.588  -10.232  7.587  0.193 0.408 0
 3449 11.504  9.306  -9.877  5.910  0.174 0.371 0
  821 12.302 10.650  -10.370  7.547  0.290 0.589 0
 1601 11.759 10.059  -10.066  6.128  0.236 0.508 0
 4146 11.465  9.702  -10.028  6.417  0.215 0.205 0
 1520 11.733 10.060  -10.088  6.201  0.229 0.173 0
 2159 11.774 10.276  -10.310  6.913  0.180 0.505 0
 4104 11.504  9.326  -10.192  5.495  0.075 0.233 0
 2652 11.598  9.866  -10.182  5.359  0.124 0.617 0
 3208 11.570  9.487  -9.558  5.895  0.261 0.341 0
 4012 11.504  9.680  -10.298  5.795  0.102 0.510 0
  405 12.515 10.813  -11.208  7.871  0.395 0.524 0
  209 12.931 10.963  -10.544  8.442  0.447 0.211 0
  868 12.062 10.294  -11.072  7.291  0.205 0.264 0
  773 12.288 10.700  -10.285  7.458  0.253 0.594 0
 2054 11.793  9.916  -10.098  6.165  0.254 0.371 0
  622 12.481 10.581  -10.534  7.610  0.324 0.257 0
 1588 11.895 10.217  -10.202  6.143  0.389 0.579 0
 2817 11.671 10.060  -10.603  6.576  0.070 0.310 0
  367 12.730 10.641  -10.601  8.155  0.253 0.231 0
 1369 11.946 10.250  -13.000  7.230  0.114 0.457 0
 5150 11.358  9.678  -10.038  6.187  0.133 0.434 0
 2173 11.817  9.810  -9.985  5.797  0.163 0.663 0
 1646 11.953 10.288  -10.397  6.964  0.189 0.280 0
  630 12.407 10.326  -9.963  6.780  0.256 0.321 0
   40 13.474 11.229  -10.378  8.814  0.831 0.246 0
 1448 12.018 10.242  -9.714  6.816  0.312 0.482 0
 2033 11.778 10.052  -10.652  6.303  0.174 0.142 0
 2023 11.856 10.279  -10.318  6.224  0.160 0.634 0
 2024 11.859 10.157  -10.287  6.845  0.104 0.468 0
 4437 11.290  9.557  -9.966  5.845  0.384 0.527 0
 2202 11.537  9.548  -10.247  5.915  0.167 0.278 0
  896 12.246 10.624  -10.381  7.299  0.307 0.672 0
 5578 11.314  9.657  -10.190  5.721  0.145 0.556 0
